pago_id,monto,fecha,uid
5556,20400,2021-05-23,36
5557,8050,2020-07-24,36
5558,18500,2021-01-22,36
5559,17050,2021-02-19,36
5560,41600,2020-03-31,36
5561,19600,2020-06-22,36
5562,44200,2021-02-01,36
5563,10000,2020-11-14,36
5564,44000,2020-01-31,36
5565,24150,2020-08-28,36
5566,37950,2020-11-23,36
5567,10000,2021-10-28,36
5568,19000,2021-10-10,36
5569,25500,2020-09-06,36
5570,11500,2021-02-26,36
5571,44000,2020-01-10,36
5572,42500,2021-11-18,36
5573,13000,2020-10-01,36
5574,36500,2021-03-11,36
5575,46750,2020-10-16,36
5576,35000,2021-02-02,36
5577,55000,2021-03-28,36
5578,19000,2021-11-28,36
5579,60000,2021-01-07,36
5580,18000,2021-04-15,36
5581,51000,2021-02-14,36
5582,56500,2020-09-29,36
5583,35350,2021-08-08,36
5584,34200,2020-08-05,36
5585,4950,2020-04-30,36
5586,18000,2021-11-02,36
5587,39000,2021-09-20,36
5588,54000,2020-09-29,36
5589,18500,2020-04-09,36
5590,49800,2021-07-18,36
5591,3300,2021-09-03,36
5592,15500,2020-03-18,36
5593,8750,2020-06-13,36
5594,46000,2020-03-04,36
5595,33500,2021-12-06,134
5596,18550,2020-04-27,134
5597,18000,2020-02-04,134
5598,50600,2021-05-05,134
5599,17545,2020-11-26,134
5600,49800,2021-12-10,134
5601,31050,2021-07-27,134
5602,22400,2020-07-07,134
5603,54000,2020-12-07,134
5604,2970,2021-04-16,134
5605,46500,2020-03-09,134
5606,44550,2021-04-25,134
5607,19000,2021-09-25,134
5608,46750,2021-04-23,134
5609,33150,2021-07-01,134
5610,75075,2020-05-12,134
5611,50700,2021-11-24,134
5612,17550,2020-06-03,134
5613,33600,2020-06-05,134
5614,44200,2021-08-30,134
5615,30150,2020-02-16,134
5616,40755,2020-09-20,134
5617,37950,2020-05-05,134
5618,24300,2020-12-09,134
5619,24150,2021-10-17,134
5620,12600,2020-07-14,134
5621,15500,2021-05-28,134
5622,51000,2020-09-21,134
5623,21450,2020-05-04,134
5624,30500,2021-04-01,134
5625,36500,2021-07-30,131
5626,51000,2020-06-12,131
5627,53900,2020-12-29,131
5628,28500,2020-03-11,131
5629,42500,2021-08-22,131
5630,25500,2021-02-13,131
5631,20000,2020-11-11,131
5632,37500,2021-05-05,131
5633,12500,2021-03-09,131
5634,7500,2021-06-03,131
5635,4000,2021-11-15,131
5636,36450,2021-04-15,131
5637,37950,2020-12-10,131
5638,5600,2021-02-16,131
5639,52000,2020-07-13,131
5640,23595,2021-10-24,131
5641,35200,2020-10-09,131
5642,14400,2020-09-15,131
5643,22400,2020-04-30,131
5644,47000,2021-07-05,131
5645,46000,2021-11-21,131
5646,15950,2021-10-08,131
5647,7500,2020-05-31,86
5648,36500,2020-02-17,86
5649,12500,2021-10-11,86
5650,14500,2020-06-01,86
5651,31350,2021-01-06,86
5652,5500,2020-10-12,86
5653,10500,2021-09-21,86
5654,3300,2020-06-04,86
5655,21600,2020-09-13,86
5656,19000,2021-08-30,86
5657,63525,2020-11-02,86
5658,20900,2021-11-13,86
5659,26800,2020-05-08,86
5660,38500,2021-08-11,86
5661,31050,2020-10-22,86
5662,9600,2020-02-26,86
5663,9200,2020-03-07,86
5664,48000,2021-05-22,12
5665,23650,2021-10-17,12
5666,27000,2020-06-13,12
5667,19000,2020-01-28,12
5668,15500,2020-06-07,12
5669,66000,2020-08-10,12
5670,39000,2020-10-12,12
5671,37500,2021-01-29,12
5672,51500,2020-06-08,12
5673,44500,2021-11-06,12
5674,40150,2021-05-07,12
5675,16500,2020-04-15,12
5676,24500,2020-09-23,12
5677,9200,2020-12-29,12
5678,50600,2021-07-24,12
5679,39000,2020-09-22,12
5680,3300,2020-03-28,12
5681,15950,2021-01-30,12
5682,22400,2020-11-02,12
5683,8750,2020-08-24,12
5684,31050,2020-08-19,12
5685,31050,2020-07-29,12
5686,49800,2021-10-25,12
5687,54000,2020-05-06,12
5688,18000,2020-12-02,12
5689,47000,2020-10-21,12
5690,9600,2020-10-23,12
5691,18500,2021-05-22,12
5692,20405,2021-05-06,12
5693,15500,2021-06-22,12
5694,48500,2020-03-29,139
5695,57200,2021-07-18,139
5696,7000,2020-10-07,139
5697,12950,2021-07-21,139
5698,66300,2020-07-17,139
5699,38000,2021-01-09,139
5700,18000,2021-06-01,139
5701,15500,2021-07-25,139
5702,11550,2021-04-26,139
5703,24300,2020-08-29,139
5704,12650,2020-02-23,139
5705,34500,2021-05-16,139
5706,66000,2020-04-11,139
5707,52195,2021-02-21,139
5708,13000,2021-01-05,139
5709,21000,2020-01-08,139
5710,24750,2020-01-21,139
5711,30150,2020-06-04,139
5712,37500,2020-03-30,139
5713,41500,2020-08-20,139
5714,54000,2021-03-30,139
5715,60000,2020-09-30,139
5716,26500,2020-06-30,139
5717,50500,2020-04-18,139
5718,11500,2020-11-08,139
5719,30500,2021-05-16,139
5720,34500,2021-06-08,139
5721,28800,2021-08-10,139
5722,3300,2021-09-17,80
5723,48950,2020-04-10,80
5724,18500,2021-04-13,80
5725,12600,2020-06-27,80
5726,55000,2020-11-19,80
5727,30800,2021-02-20,80
5728,41600,2020-05-27,80
5729,33550,2021-08-01,80
5730,66000,2020-05-27,80
5731,9750,2021-10-09,80
5732,45450,2020-08-16,80
5733,29400,2021-09-24,80
5734,52000,2020-02-14,80
5735,5600,2020-07-06,80
5736,23650,2020-05-18,80
5737,15500,2021-10-13,80
5738,49800,2021-04-23,80
5739,39000,2020-03-08,80
5740,17545,2020-05-18,80
5741,8750,2020-05-21,80
5742,47000,2021-05-29,80
5743,18000,2021-05-28,80
5744,31050,2021-04-19,80
5745,18500,2021-03-26,80
5746,9200,2021-06-26,80
5747,60000,2021-05-10,80
5748,9200,2020-08-24,80
5749,27300,2020-02-21,80
5750,44550,2021-08-10,80
5751,15750,2020-08-24,80
5752,61100,2020-07-26,80
5753,46800,2021-02-07,80
5754,4500,2021-06-21,80
5755,48180,2020-06-11,80
5756,33150,2021-04-24,80
5757,27000,2021-05-16,80
5758,36500,2021-12-04,80
5759,53900,2021-10-13,80
5760,14500,2020-07-28,80
5761,14500,2020-03-04,80
5762,31350,2021-02-20,80
5763,39000,2020-01-05,80
5764,33500,2020-11-11,80
5765,18150,2020-01-08,80
5766,12950,2020-07-14,10
5767,12650,2021-02-28,10
5768,17100,2020-08-10,10
5769,14500,2020-05-05,10
5770,5250,2020-12-21,10
5771,13500,2021-01-13,10
5772,52195,2021-12-07,10
5773,33550,2021-08-31,10
5774,60000,2020-03-02,10
5775,28000,2021-09-14,10
5776,20000,2021-05-19,10
5777,42500,2021-04-25,10
5778,17500,2020-11-15,10
5779,24500,2020-06-04,10
5780,52800,2020-01-04,10
5781,59500,2020-09-10,10
5782,23650,2020-03-29,10
5783,14500,2020-12-29,10
5784,54000,2020-09-12,10
5785,29500,2020-05-25,10
5786,57000,2020-07-13,10
5787,33500,2020-01-29,10
5788,29400,2021-02-28,10
5789,51000,2020-12-07,10
5790,50700,2021-08-16,10
5791,20405,2021-06-09,119
5792,20150,2021-09-27,119
5793,22200,2020-02-09,119
5794,13500,2020-07-18,119
5795,11500,2020-11-02,119
5796,51000,2021-10-31,119
5797,56500,2020-01-30,119
5798,5000,2021-03-26,119
5799,8750,2020-06-15,30
5800,31050,2020-10-15,30
5801,39000,2020-09-22,30
5802,22400,2021-03-27,30
5803,50600,2020-07-02,30
5804,66000,2020-05-07,30
5805,54000,2020-07-24,30
5806,59500,2020-02-27,30
5807,37500,2021-09-29,30
5808,25500,2020-03-30,30
5809,34500,2021-10-06,30
5810,34500,2021-03-30,30
5811,17500,2020-10-12,30
5812,11500,2020-03-29,30
5813,29500,2020-03-14,30
5814,60000,2020-11-21,30
5815,56650,2021-04-16,30
5816,21000,2020-12-12,30
5817,47000,2020-01-21,30
5818,44000,2020-10-13,147
5819,44200,2020-03-03,147
5820,10500,2021-02-28,147
5821,42000,2021-02-24,147
5822,17500,2021-10-09,147
5823,14500,2021-07-31,147
5824,11500,2020-03-14,147
5825,59500,2021-10-13,147
5826,29500,2021-04-06,147
5827,18500,2021-01-29,147
5828,11500,2021-09-27,147
5829,29150,2021-10-14,147
5830,12500,2021-05-14,147
5831,17500,2021-11-17,147
5832,36500,2020-10-06,147
5833,15500,2021-10-29,147
5834,10000,2020-08-01,147
5835,25500,2020-10-31,147
5836,13500,2021-11-02,147
5837,33550,2020-06-10,45
5838,52000,2021-05-22,45
5839,10150,2021-10-07,45
5840,26800,2021-06-20,45
5841,19000,2021-08-23,45
5842,10000,2021-07-23,45
5843,12000,2021-07-23,45
5844,6000,2020-07-13,45
5845,21600,2021-02-15,45
5846,37620,2020-05-16,45
5847,50600,2021-04-07,45
5848,24150,2021-05-23,45
5849,62150,2021-09-29,45
5850,20400,2020-02-14,45
5851,46800,2021-10-08,45
5852,18500,2020-03-29,45
5853,30800,2021-05-23,45
5854,15500,2020-08-07,45
5855,34500,2020-01-16,45
5856,47450,2020-02-19,45
5857,60000,2021-03-16,45
5858,18000,2020-12-30,45
5859,33200,2020-10-15,45
5860,4950,2021-04-03,45
5861,35350,2021-03-18,45
5862,9200,2020-12-13,45
5863,22400,2020-11-26,45
5864,44200,2020-04-20,45
5865,9450,2020-01-04,45
5866,2970,2021-08-09,45
5867,9200,2021-09-20,45
5868,29050,2021-03-08,45
5869,27300,2020-10-24,45
5870,46750,2021-04-24,45
5871,17150,2021-03-16,45
5872,25500,2021-09-29,45
5873,47000,2020-12-13,45
5874,51000,2021-04-28,45
5875,66950,2020-10-28,45
5876,34980,2020-08-10,45
5877,59400,2020-06-12,45
5878,21000,2020-08-21,45
5879,33500,2021-02-27,45
5880,8750,2020-01-13,45
5881,15500,2021-04-14,45
5882,15950,2021-03-29,45
5883,3300,2021-04-02,45
5884,47000,2021-11-16,45
5885,18000,2020-10-16,45
5886,31050,2021-04-21,45
5887,9600,2020-04-28,45
5888,50000,2021-04-18,69
5889,63250,2021-07-05,69
5890,29500,2020-01-15,69
5891,36500,2021-07-21,69
5892,51000,2020-07-02,69
5893,55500,2020-10-30,69
5894,10000,2021-08-18,69
5895,19000,2020-07-04,69
5896,15500,2021-06-25,69
5897,56650,2020-04-25,69
5898,4400,2020-01-28,69
5899,38500,2020-06-23,69
5900,37620,2021-10-22,69
5901,42500,2021-05-17,69
5902,15950,2021-04-20,69
5903,48950,2020-08-20,69
5904,44200,2020-05-04,69
5905,5000,2020-12-17,69
5906,30150,2021-09-28,69
5907,48500,2021-01-23,69
5908,8750,2020-12-14,69
5909,11550,2021-04-13,69
5910,17100,2020-08-04,69
5911,52195,2020-07-03,69
5912,66000,2020-11-30,69
5913,14500,2020-08-17,69
5914,18000,2021-10-07,144
5915,39000,2021-02-22,144
5916,31050,2021-07-25,144
5917,8750,2020-10-10,144
5918,17545,2020-02-02,144
5919,18550,2020-07-09,144
5920,33500,2021-08-28,144
5921,34000,2020-11-08,144
5922,41500,2020-09-25,144
5923,19000,2021-05-09,46
5924,41600,2020-11-01,46
5925,12000,2021-07-27,46
5926,30800,2021-06-05,46
5927,33750,2020-07-31,46
5928,26800,2020-02-27,46
5929,21600,2020-01-04,46
5930,33950,2020-12-25,46
5931,5000,2020-08-03,46
5932,30800,2021-01-13,46
5933,10800,2020-11-29,46
5934,46200,2021-11-14,46
5935,6000,2021-06-10,46
5936,35695,2020-03-05,46
5937,15500,2021-10-23,46
5938,52195,2021-02-25,46
5939,27600,2020-10-15,46
5940,32850,2021-12-10,46
5941,11500,2021-08-10,46
5942,7500,2020-09-01,46
5943,12500,2021-05-10,46
5944,13000,2020-10-29,46
5945,22500,2021-09-01,46
5946,39000,2021-01-14,46
5947,57750,2021-04-08,46
5948,10000,2020-01-30,44
5949,4000,2021-07-11,44
5950,23450,2020-05-19,44
5951,46500,2020-07-08,44
5952,28050,2020-11-01,44
5953,20900,2021-01-26,44
5954,33750,2021-06-05,44
5955,45450,2020-12-04,44
5956,21500,2020-10-24,44
5957,24150,2020-08-15,44
5958,36450,2020-12-12,44
5959,50000,2020-04-02,44
5960,23595,2020-09-27,44
5961,54000,2021-10-31,44
5962,22400,2020-12-09,44
5963,9200,2021-11-19,44
5964,15950,2020-10-07,44
5965,18550,2020-11-05,44
5966,3300,2021-02-05,44
5967,39000,2020-01-22,44
5968,31050,2020-12-17,44
5969,31050,2020-08-29,44
5970,49800,2021-10-14,44
5971,18500,2021-05-07,44
5972,47000,2021-12-11,44
5973,33500,2020-03-29,44
5974,9600,2021-02-14,44
5975,25600,2021-11-14,98
5976,18600,2020-12-08,98
5977,2970,2021-03-01,98
5978,40250,2021-02-28,98
5979,27600,2020-03-07,98
5980,54000,2021-07-20,98
5981,44000,2021-10-15,98
5982,22500,2020-07-02,98
5983,21000,2020-04-21,98
5984,17500,2020-12-22,98
5985,51000,2021-11-08,98
5986,51500,2021-03-10,98
5987,46500,2021-10-20,98
5988,18000,2021-03-24,98
5989,26500,2021-08-03,98
5990,12500,2020-09-25,98
5991,28500,2020-09-18,98
5992,30500,2020-12-12,98
5993,10800,2021-05-02,98
5994,21600,2020-09-25,98
5995,19000,2020-12-20,98
5996,52000,2020-12-25,98
5997,18500,2020-10-02,98
5998,29050,2020-05-12,98
5999,10500,2020-10-26,98
6000,10000,2020-01-05,98
6001,46200,2021-03-29,98
6002,42500,2021-03-28,98
6003,15950,2020-07-19,98
6004,10150,2020-05-02,98
6005,48950,2020-02-19,98
6006,33750,2020-12-10,98
6007,38500,2020-01-11,98
6008,35000,2020-06-17,138
6009,21000,2020-06-07,138
6010,14355,2020-03-27,138
6011,22750,2020-08-17,138
6012,29750,2020-04-13,138
6013,12950,2021-06-02,138
6014,23600,2020-08-04,138
6015,42900,2020-04-25,138
6016,13000,2020-12-30,138
6017,66000,2021-03-18,138
6018,24750,2021-08-18,138
6019,41200,2020-12-09,138
6020,5250,2020-07-22,138
6021,31150,2020-08-18,138
6022,37500,2020-01-12,138
6023,47000,2021-08-05,138
6024,29500,2020-04-27,138
6025,54000,2021-11-01,138
6026,60000,2021-08-29,138
6027,12500,2020-02-26,138
6028,19000,2020-07-11,138
6029,51500,2021-04-23,138
6030,20150,2020-02-21,138
6031,49800,2021-04-26,138
6032,46000,2021-09-24,138
6033,47000,2020-07-05,138
6034,18550,2020-07-31,138
6035,3300,2021-11-01,138
6036,18500,2021-01-28,138
6037,31050,2020-04-14,138
6038,9600,2020-07-28,138
6039,22400,2021-03-13,138
6040,8750,2021-08-20,138
6041,31050,2021-01-09,138
6042,33500,2020-04-04,138
6043,15500,2020-07-30,138
6044,9200,2020-06-06,138
6045,7150,2021-06-17,113
6046,48500,2021-05-19,113
6047,41500,2020-11-29,113
6048,70200,2020-04-21,113
6049,4000,2020-12-23,113
6050,51000,2021-12-05,113
6051,18500,2020-03-16,113
6052,10000,2021-10-14,113
6053,57000,2021-04-29,113
6054,50500,2020-12-03,113
6055,38500,2020-04-12,113
6056,17500,2020-06-13,113
6057,52000,2020-09-26,113
6058,40500,2021-10-19,113
6059,60500,2020-01-24,113
6060,33550,2020-02-25,113
6061,38500,2020-12-28,113
6062,44000,2021-02-08,113
6063,57750,2020-08-13,113
6064,41600,2021-09-29,113
6065,10800,2021-11-23,113
6066,20900,2020-08-30,113
6067,37950,2021-02-24,113
6068,10150,2021-09-18,113
6069,70070,2020-06-21,113
6070,28105,2020-10-19,113
6071,15950,2021-09-22,78
6072,46000,2021-01-16,78
6073,15500,2020-02-02,78
6074,31050,2020-07-09,78
6075,31050,2020-09-12,78
6076,9600,2020-08-27,78
6077,20150,2020-03-30,78
6078,20405,2021-08-09,78
6079,18000,2020-04-11,78
6080,22400,2021-06-02,78
6081,18500,2021-12-09,78
6082,47000,2021-05-22,78
6083,8750,2020-07-05,78
6084,3300,2020-11-17,78
6085,60000,2021-03-30,78
6086,30500,2021-03-10,78
6087,12500,2021-09-15,78
6088,29500,2020-12-05,78
6089,20000,2020-11-14,78
6090,19000,2020-10-04,78
6091,51500,2020-12-21,78
6092,47000,2020-01-27,78
6093,57750,2021-05-23,78
6094,7500,2021-10-30,78
6095,39000,2020-10-17,78
6096,25500,2021-10-08,78
6097,23450,2020-06-02,78
6098,33750,2020-01-13,78
6099,36450,2021-06-22,78
6100,62150,2020-07-28,140
6101,37950,2020-05-06,140
6102,19000,2021-09-03,140
6103,10500,2020-06-19,140
6104,20900,2020-01-14,140
6105,20400,2021-04-29,140
6106,46800,2020-10-22,140
6107,63525,2021-01-15,140
6108,8050,2020-09-08,140
6109,37620,2020-05-16,140
6110,33950,2021-04-08,140
6111,24150,2021-05-18,140
6112,3300,2020-03-18,140
6113,17050,2020-07-18,140
6114,44550,2020-04-10,140
6115,48180,2020-09-08,140
6116,33500,2021-11-20,140
6117,40800,2020-12-18,140
6118,28500,2021-07-14,140
6119,34500,2021-05-20,140
6120,21500,2021-11-21,140
6121,7500,2021-05-09,140
6122,13500,2021-01-05,140
6123,32850,2020-08-15,140
6124,24400,2020-12-10,140
6125,14500,2020-05-08,140
6126,43120,2021-01-13,140
6127,20405,2021-02-20,140
6128,17545,2020-06-21,140
6129,8750,2021-06-07,129
6130,32850,2021-10-19,129
6131,14850,2021-11-05,129
6132,30195,2020-07-30,129
6133,29750,2021-12-01,129
6134,5250,2021-05-30,129
6135,24300,2021-09-13,129
6136,31150,2021-06-25,129
6137,36450,2021-12-09,129
6138,17150,2020-03-26,129
6139,7200,2020-05-20,129
6140,75075,2020-01-16,129
6141,9200,2021-07-14,129
6142,4500,2021-08-01,129
6143,46500,2020-08-04,129
6144,66000,2020-06-03,129
6145,54000,2020-11-15,129
6146,20000,2020-08-01,129
6147,57000,2021-11-14,129
6148,18500,2020-01-22,129
6149,33500,2021-07-13,129
6150,40150,2020-09-10,129
6151,15500,2021-04-19,129
6152,10500,2020-08-27,129
6153,22500,2021-09-07,129
6154,19000,2021-08-01,129
6155,3300,2021-08-06,129
6156,8750,2021-03-22,129
6157,39000,2020-03-06,129
6158,47000,2020-06-27,129
6159,18500,2020-10-10,129
6160,22400,2021-08-07,129
6161,49800,2021-07-14,129
6162,44200,2020-05-20,129
6163,20400,2020-04-09,129
6164,12600,2021-11-19,129
6165,33750,2021-06-06,129
6166,44000,2020-01-22,129
6167,45000,2021-09-28,130
6168,46750,2020-11-09,130
6169,27300,2020-04-27,130
6170,61200,2021-09-28,130
6171,43800,2020-01-04,130
6172,75075,2021-10-19,130
6173,30150,2020-11-28,130
6174,44550,2020-05-28,130
6175,19000,2021-08-06,130
6176,9000,2021-10-04,130
6177,28050,2020-02-19,130
6178,36960,2020-01-18,130
6179,41650,2020-04-24,130
6180,17050,2020-05-28,130
6181,10500,2020-10-03,130
6182,22400,2020-11-03,130
6183,24400,2020-03-07,130
6184,31050,2021-04-01,130
6185,9600,2020-11-30,130
6186,18000,2020-07-12,130
6187,49800,2020-09-03,130
6188,24300,2021-04-20,130
6189,13500,2021-04-10,130
6190,28800,2021-12-05,130
6191,48500,2020-01-28,135
6192,22750,2020-09-13,135
6193,33200,2021-12-03,135
6194,24750,2020-11-21,135
6195,21000,2020-01-28,135
6196,12950,2021-08-08,135
6197,39000,2020-01-24,135
6198,43120,2020-06-17,135
6199,12650,2020-10-24,135
6200,4000,2020-06-11,135
6201,52195,2021-01-21,135
6202,36450,2021-04-07,135
6203,26500,2021-10-30,135
6204,66300,2021-05-06,135
6205,29500,2021-09-08,135
6206,22400,2020-04-05,135
6207,9000,2020-06-22,135
6208,47450,2021-07-28,135
6209,28050,2020-04-10,135
6210,45980,2020-07-01,135
6211,9450,2020-12-25,135
6212,71500,2020-04-17,135
6213,61100,2020-09-03,135
6214,12500,2020-07-01,135
6215,25600,2020-10-02,135
6216,17150,2020-07-13,135
6217,57200,2021-10-03,135
6218,24300,2021-01-04,135
6219,10000,2021-09-08,135
6220,33750,2020-09-05,135
6221,24150,2021-01-09,135
6222,21450,2020-09-27,135
6223,52000,2021-05-23,135
6224,66950,2021-12-11,135
6225,9100,2021-08-14,135
6226,9750,2020-04-29,135
6227,37950,2021-10-16,135
6228,14400,2020-08-28,135
6229,50000,2021-04-27,135
6230,46500,2020-01-21,135
6231,23450,2020-01-03,135
6232,15500,2021-03-23,135
6233,44500,2020-12-28,135
6234,17500,2021-12-03,135
6235,31050,2020-02-28,135
6236,15500,2021-11-27,135
6237,47000,2021-10-19,135
6238,54000,2020-03-08,135
6239,3300,2020-09-26,135
6240,9600,2021-03-26,135
6241,49500,2021-05-14,95
6242,14800,2020-08-20,95
6243,33550,2021-09-23,95
6244,17150,2021-08-26,95
6245,17550,2021-11-26,95
6246,33150,2021-05-13,95
6247,75075,2020-05-16,95
6248,24300,2021-09-15,95
6249,61200,2020-11-30,95
6250,30150,2020-03-19,95
6251,45980,2020-11-24,95
6252,50700,2021-02-10,95
6253,7200,2020-10-11,95
6254,27600,2020-05-22,95
6255,65450,2020-06-23,95
6256,11000,2020-09-14,95
6257,47450,2021-06-19,95
6258,16335,2020-09-16,95
6259,23600,2020-10-10,95
6260,57200,2020-01-12,95
6261,21000,2021-04-17,95
6262,24400,2021-04-30,95
6263,3630,2021-09-09,95
6264,34500,2021-05-18,95
6265,41200,2020-11-24,95
6266,62150,2021-03-19,95
6267,22500,2021-09-14,132
6268,37500,2020-10-12,132
6269,57000,2021-01-31,132
6270,51000,2020-06-28,132
6271,5500,2021-06-26,132
6272,29750,2020-05-06,132
6273,31150,2020-04-28,132
6274,16335,2020-07-16,132
6275,41800,2020-02-20,132
6276,34500,2021-12-09,132
6277,24300,2021-10-11,132
6278,3630,2020-03-12,132
6279,32850,2021-06-17,132
6280,27600,2020-11-22,132
6281,12650,2020-07-12,132
6282,21000,2021-10-10,132
6283,8750,2021-08-13,132
6284,11550,2020-10-13,132
6285,14355,2021-11-08,132
6286,52000,2020-02-29,94
6287,36500,2020-02-09,94
6288,7500,2020-07-19,94
6289,23650,2020-06-14,94
6290,8000,2021-07-29,94
6291,10500,2021-08-10,94
6292,5000,2020-03-17,94
6293,14500,2020-12-05,94
6294,32000,2021-02-16,94
6295,6500,2020-02-26,94
6296,34500,2021-05-08,94
6297,12650,2020-04-16,94
6298,66000,2021-06-29,94
6299,30195,2021-09-07,94
6300,8750,2021-12-09,94
6301,17100,2020-04-06,94
6302,12950,2020-07-18,94
6303,38500,2021-04-11,94
6304,15500,2021-05-01,94
6305,30150,2021-09-08,94
6306,29750,2020-02-25,94
6307,41200,2021-02-02,94
6308,32850,2020-05-26,94
6309,66300,2021-03-19,94
6310,24750,2021-02-17,94
6311,6000,2021-05-13,76
6312,50700,2021-04-16,76
6313,37620,2020-12-28,76
6314,30150,2021-08-30,76
6315,49800,2020-03-22,76
6316,33500,2021-10-17,76
6317,8750,2021-07-17,76
6318,9200,2021-04-10,76
6319,31050,2021-07-23,76
6320,3300,2020-08-15,76
6321,15500,2021-09-22,76
6322,18500,2020-01-05,76
6323,50600,2021-10-14,76
6324,51000,2021-11-16,76
6325,49000,2020-02-27,76
6326,29150,2021-08-19,76
6327,46750,2021-01-04,76
6328,5000,2021-12-06,76
6329,40000,2021-03-14,76
6330,57750,2021-04-04,76
6331,62150,2020-04-10,76
6332,38500,2020-05-06,76
6333,48950,2021-09-22,76
6334,37950,2021-02-21,76
6335,3300,2020-06-15,76
6336,44000,2020-01-05,76
6337,10150,2020-06-28,76
6338,44200,2020-12-30,76
6339,19000,2021-07-16,76
6340,46000,2021-12-09,100
6341,57750,2021-07-05,100
6342,44000,2020-12-21,100
6343,12000,2020-05-05,100
6344,22200,2020-08-04,100
6345,9750,2021-02-24,100
6346,59400,2020-06-09,100
6347,12600,2020-01-25,100
6348,36450,2021-01-19,100
6349,66000,2021-06-26,100
6350,55000,2020-12-21,100
6351,50700,2021-03-11,100
6352,40800,2020-12-27,100
6353,28800,2020-06-15,100
6354,66950,2021-05-02,100
6355,5600,2021-02-27,100
6356,15500,2021-06-23,100
6357,34980,2020-03-13,100
6358,23450,2020-06-17,100
6359,51000,2021-03-01,100
6360,34500,2021-10-10,100
6361,21000,2020-08-22,100
6362,7500,2021-02-07,100
6363,47000,2021-09-18,100
6364,24500,2020-02-12,100
6365,30500,2021-02-23,100
6366,12500,2020-04-02,100
6367,11500,2020-11-10,100
6368,7000,2021-06-08,29
6369,7000,2021-07-08,29
6370,7000,2021-08-08,29
6371,7000,2023-09-08,29
6372,6500,2021-05-27,48
6373,6500,2021-07-27,48
6374,6500,2021-09-27,48
6375,6500,2021-11-27,48
6376,6500,2020-09-27,48
6377,6500,2020-10-27,48
6378,6500,2020-11-27,48
6379,6500,2020-12-27,48
6380,6500,2021-01-27,48
6381,6500,2021-02-27,48
6382,6500,2021-03-27,48
6383,6500,2021-04-27,48
6384,6500,2021-06-27,48
6385,6500,2021-08-27,48
6386,6500,2021-10-27,48
6387,6500,2023-12-27,48
6388,4000,2021-05-21,48
6389,4000,2021-07-21,48
6390,4000,2021-09-21,48
6391,4000,2021-11-21,48
6392,4000,2020-09-21,48
6393,4000,2020-10-21,48
6394,4000,2020-11-21,48
6395,4000,2020-12-21,48
6396,4000,2021-01-21,48
6397,4000,2021-02-21,48
6398,4000,2021-03-21,48
6399,4000,2021-04-21,48
6400,4000,2021-06-21,48
6401,4000,2021-08-21,48
6402,4000,2021-10-21,48
6403,4000,2023-12-21,48
6404,3200,2021-04-19,48
6405,3200,2021-05-19,48
6406,3200,2021-06-19,48
6407,3200,2021-07-19,48
6408,3200,2021-08-19,48
6409,3200,2021-09-19,48
6410,3200,2021-10-19,48
6411,3200,2021-11-19,48
6412,3200,2023-12-19,48
6413,3100,2020-11-01,48
6414,3100,2020-12-01,48
6415,3100,2021-01-01,48
6416,3100,2021-02-01,48
6417,3100,2021-03-01,48
6418,3100,2021-04-01,48
6419,3100,2021-05-01,48
6420,3100,2021-06-01,48
6421,3100,2021-07-01,48
6422,3100,2021-08-01,48
6423,3100,2021-09-01,48
6424,3100,2021-10-01,48
6425,3100,2021-11-01,48
6426,3100,2023-12-01,48
6427,3700,2021-07-13,141
6428,3700,2021-09-13,141
6429,3700,2021-11-13,141
6430,3700,2020-10-13,141
6431,3700,2020-11-13,141
6432,3700,2020-12-13,141
6433,3700,2021-01-13,141
6434,3700,2021-02-13,141
6435,3700,2021-03-13,141
6436,3700,2021-04-13,141
6437,3700,2021-05-13,141
6438,3700,2021-06-13,141
6439,3700,2021-08-13,141
6440,3700,2021-10-13,141
6441,3700,2023-12-13,141
6442,3900,2020-06-10,141
6443,3900,2020-07-10,141
6444,3900,2020-08-10,141
6445,3900,2020-09-10,141
6446,3900,2020-10-10,141
6447,3900,2020-11-10,141
6448,3900,2020-12-10,141
6449,3900,2021-01-10,141
6450,3900,2021-02-10,141
6451,3900,2021-03-10,141
6452,3900,2021-04-10,141
6453,3900,2021-05-10,141
6454,3900,2021-06-10,141
6455,3900,2023-07-10,141
6456,3200,2020-05-06,141
6457,3200,2020-06-06,141
6458,3200,2020-07-06,141
6459,3200,2020-08-06,141
6460,3200,2020-09-06,141
6461,3200,2020-10-06,141
6462,3200,2020-11-06,141
6463,3200,2020-12-06,141
6464,3200,2021-01-06,141
6465,3200,2021-02-06,141
6466,3200,2021-03-06,141
6467,3200,2023-04-06,141
6468,7400,2023-04-28,141
6469,7400,2021-01-30,141
6470,7400,2021-02-28,141
6471,7400,2021-03-28,141
6472,7100,2021-01-04,35
6473,7100,2021-02-04,35
6474,7100,2021-03-04,35
6475,7100,2021-04-04,35
6476,7100,2021-05-04,35
6477,7100,2021-06-04,35
6478,7100,2021-07-04,35
6479,7100,2021-08-04,35
6480,7100,2021-09-04,35
6481,7100,2021-10-04,35
6482,7100,2021-11-04,35
6483,7100,2023-12-04,35
6484,4500,2020-10-02,35
6485,4500,2020-11-02,35
6486,4500,2020-12-02,35
6487,4500,2021-01-02,35
